tid	face_value	cancel_datetime	oid
3572	65.00	\N	973
3573	65.00	\N	973
3574	65.00	\N	974
3575	65.00	\N	974
3576	65.00	\N	974
3577	65.00	\N	974
3578	65.00	\N	975
3579	65.00	\N	975
3580	65.00	\N	975
3581	65.00	\N	976
3582	65.00	\N	976
3583	65.00	\N	976
3584	65.00	\N	977
3585	65.00	\N	977
3586	65.00	\N	977
3587	65.00	\N	977
3588	65.00	\N	977
3589	65.00	\N	977
3590	65.00	\N	978
3591	65.00	\N	978
3592	65.00	\N	979
3593	65.00	\N	979
3594	65.00	\N	979
3595	65.00	\N	979
3596	65.00	\N	979
3597	65.00	\N	980
3598	65.00	\N	980
3599	65.00	\N	980
3600	65.00	\N	981
3601	65.00	\N	981
3602	65.00	\N	981
3603	65.00	\N	982
3604	65.00	\N	982
3605	65.00	\N	983
3606	65.00	\N	983
3607	65.00	\N	984
3608	65.00	\N	984
3609	65.00	\N	984
3610	65.00	\N	984
3611	65.00	\N	984
3612	65.00	\N	984
3613	65.00	\N	985
3614	65.00	\N	985
3615	65.00	\N	985
3616	65.00	\N	986
3617	65.00	\N	986
3618	65.00	\N	986
3619	65.00	\N	986
3620	65.00	\N	986
3621	65.00	\N	987
3622	65.00	\N	987
3623	65.00	\N	987
3624	65.00	\N	987
3625	65.00	\N	987
3626	65.00	\N	988
3627	65.00	\N	988
3628	65.00	\N	988
3629	65.00	\N	988
3630	65.00	\N	989
3631	65.00	\N	989
3632	65.00	\N	989
3633	65.00	\N	989
3634	65.00	\N	989
3635	65.00	\N	989
3636	65.00	\N	990
3637	65.00	\N	990
3638	65.00	\N	990
3639	65.00	\N	991
3640	65.00	\N	991
3641	65.00	\N	991
3642	65.00	\N	991
3643	65.00	\N	992
3644	65.00	\N	992
3645	65.00	\N	993
3646	65.00	\N	993
3647	65.00	\N	994
3648	65.00	\N	994
3649	65.00	\N	994
3650	65.00	\N	994
3651	65.00	\N	994
3652	65.00	\N	994
3653	65.00	\N	995
3654	65.00	\N	995
3655	65.00	\N	995
3656	65.00	\N	995
3657	65.00	\N	996
3658	65.00	\N	996
3659	65.00	\N	996
3660	65.00	\N	996
3661	65.00	\N	996
3662	65.00	\N	997
3663	65.00	\N	997
3664	65.00	\N	998
3665	65.00	\N	998
3666	65.00	\N	998
3667	65.00	\N	998
3668	65.00	\N	998
3669	65.00	\N	999
3670	65.00	\N	999
3671	65.00	\N	999
3672	65.00	\N	1000
3673	65.00	\N	1000
3674	65.00	\N	1000
3675	65.00	\N	1000
3676	65.00	\N	1000
3677	65.00	\N	1000
3678	65.00	\N	1001
3679	65.00	\N	1001
3680	65.00	\N	1001
3681	65.00	\N	1001
3682	65.00	\N	1001
3683	65.00	\N	1001
3684	65.00	\N	1002
3685	65.00	\N	1002
3686	65.00	\N	1002
3687	65.00	\N	1002
3688	65.00	\N	1003
3689	65.00	\N	1003
3690	65.00	\N	1003
3691	65.00	\N	1003
3692	65.00	\N	1003
3693	65.00	\N	1004
3694	65.00	\N	1004
3695	65.00	\N	1004
3696	65.00	\N	1005
3697	65.00	\N	1005
3698	65.00	\N	1006
3699	65.00	\N	1006
3700	65.00	\N	1007
3701	65.00	\N	1007
3702	65.00	\N	1007
3703	65.00	\N	1007
3704	65.00	\N	1007
3705	65.00	\N	1007
3706	65.00	\N	1008
3707	65.00	\N	1008
3708	65.00	\N	1008
3709	65.00	\N	1009
3710	65.00	\N	1009
3711	65.00	\N	1010
3712	65.00	\N	1010
3713	65.00	\N	1010
3714	65.00	\N	1011
3715	65.00	\N	1011
3716	65.00	\N	1011
3717	65.00	\N	1011
3718	65.00	\N	1012
3719	65.00	\N	1012
3720	65.00	\N	1012
3721	65.00	\N	1012
3722	65.00	\N	1012
3723	65.00	\N	1012
3724	65.00	\N	1013
3725	65.00	\N	1013
3726	65.00	\N	1013
3727	65.00	\N	1014
3728	65.00	\N	1014
3729	65.00	\N	1014
3730	65.00	\N	1014
3731	65.00	\N	1015
3732	65.00	\N	1015
3733	65.00	\N	1015
3734	65.00	\N	1016
3735	65.00	\N	1016
3736	65.00	\N	1016
3737	65.00	\N	1016
3738	65.00	\N	1016
3739	65.00	\N	1017
3740	65.00	\N	1017
3741	65.00	\N	1017
3742	65.00	\N	1017
3743	65.00	\N	1017
3744	65.00	\N	1018
3745	65.00	\N	1018
3746	65.00	\N	1018
3747	65.00	\N	1018
3748	65.00	\N	1019
3749	65.00	\N	1019
3750	65.00	\N	1019
3751	65.00	\N	1019
3752	65.00	\N	1019
3753	65.00	\N	1020
3754	65.00	\N	1020
3755	65.00	\N	1020
3756	65.00	\N	1021
3757	65.00	\N	1021
3758	65.00	\N	1021
3759	65.00	\N	1021
3760	65.00	\N	1021
3761	65.00	\N	1021
3762	65.00	\N	1022
3763	65.00	\N	1022
3764	65.00	\N	1023
3765	65.00	\N	1023
3766	65.00	\N	1023
3767	65.00	\N	1023
3768	65.00	\N	1023
3769	65.00	\N	1023
3770	65.00	\N	1024
3771	65.00	\N	1024
3772	65.00	\N	1025
3773	65.00	\N	1025
3774	65.00	\N	1025
3775	65.00	\N	1025
3776	65.00	\N	1025
3777	65.00	\N	1026
3778	65.00	\N	1026
3779	65.00	\N	1026
3780	65.00	\N	1027
3781	65.00	\N	1027
3782	65.00	\N	1027
3783	65.00	\N	1027
3784	65.00	\N	1028
3785	65.00	\N	1028
3786	65.00	\N	1028
3787	65.00	\N	1028
3788	65.00	\N	1028
3789	65.00	\N	1029
3790	65.00	\N	1029
3791	65.00	\N	1030
3792	65.00	\N	1030
3793	65.00	\N	1030
3794	65.00	\N	1031
3795	65.00	\N	1031
3796	65.00	\N	1031
3797	65.00	\N	1031
3798	65.00	\N	1031
3799	65.00	\N	1031
3800	65.00	\N	1032
3801	65.00	\N	1032
3802	65.00	\N	1033
3803	65.00	\N	1033
3804	65.00	\N	1033
3805	65.00	\N	1033
3806	65.00	\N	1033
3807	65.00	\N	1034
3808	65.00	\N	1034
3809	65.00	\N	1035
3810	65.00	\N	1035
3811	65.00	\N	1035
3812	65.00	\N	1035
3813	65.00	\N	1036
3814	65.00	\N	1036
3815	65.00	\N	1036
3816	65.00	\N	1036
3817	65.00	\N	1036
3818	65.00	\N	1036
3819	65.00	\N	1037
3820	65.00	\N	1037
3821	65.00	\N	1037
3822	65.00	\N	1037
3823	65.00	\N	1037
3824	65.00	\N	1037
3825	65.00	\N	1038
3826	65.00	\N	1038
3827	65.00	\N	1039
3828	65.00	\N	1039
3829	65.00	\N	1039
3830	65.00	\N	1040
3831	65.00	\N	1040
3832	65.00	\N	1040
3833	65.00	\N	1040
3834	65.00	\N	1040
3835	65.00	\N	1040
3836	65.00	\N	1041
3837	65.00	\N	1041
3838	65.00	\N	1041
3839	65.00	\N	1041
3840	65.00	\N	1041
3841	65.00	\N	1042
3842	65.00	\N	1042
3843	65.00	\N	1042
3844	65.00	\N	1042
3845	65.00	\N	1042
3846	65.00	\N	1042
3847	65.00	\N	1043
3848	65.00	\N	1043
3849	65.00	\N	1043
3850	65.00	\N	1043
3851	65.00	\N	1043
3852	65.00	\N	1043
3853	65.00	\N	1044
3854	65.00	\N	1044
3855	65.00	\N	1044
3856	65.00	\N	1045
3857	65.00	\N	1045
3858	65.00	\N	1045
3859	65.00	\N	1046
3860	65.00	\N	1046
3861	65.00	\N	1046
3862	65.00	\N	1046
3863	65.00	\N	1047
3864	65.00	\N	1047
3865	65.00	\N	1047
3866	65.00	\N	1047
3867	65.00	\N	1048
3868	65.00	\N	1048
3869	65.00	\N	1048
3870	65.00	\N	1048
3871	65.00	\N	1048
3872	65.00	\N	1049
3873	65.00	\N	1049
3874	65.00	\N	1049
3875	65.00	\N	1049
3876	65.00	\N	1050
3877	65.00	\N	1050
3878	65.00	\N	1051
3879	65.00	\N	1051
3880	65.00	\N	1051
3881	65.00	\N	1051
3882	65.00	\N	1051
3883	65.00	\N	1051
3884	65.00	\N	1052
3885	65.00	\N	1052
3886	65.00	\N	1053
3887	65.00	\N	1053
3888	65.00	\N	1053
3889	65.00	\N	1053
3890	65.00	\N	1053
3891	65.00	\N	1054
3892	65.00	\N	1054
3893	65.00	\N	1054
3894	65.00	\N	1055
3895	65.00	\N	1055
3896	65.00	\N	1055
3897	65.00	\N	1055
3898	65.00	\N	1055
3899	65.00	\N	1056
3900	65.00	\N	1056
3901	65.00	\N	1056
3902	65.00	\N	1057
3903	65.00	\N	1057
3904	65.00	\N	1057
3905	65.00	\N	1057
3906	65.00	\N	1058
3907	65.00	\N	1058
3908	65.00	\N	1058
3909	65.00	\N	1058
3910	65.00	\N	1058
3911	65.00	\N	1058
3912	65.00	\N	1059
3913	65.00	\N	1059
3914	65.00	\N	1059
3915	65.00	\N	1060
3916	65.00	\N	1060
3917	65.00	\N	1060
3918	65.00	\N	1060
3919	65.00	\N	1061
3920	65.00	\N	1061
3921	65.00	\N	1061
3922	65.00	\N	1061
3923	65.00	\N	1061
3924	65.00	\N	1062
3925	65.00	\N	1062
3926	65.00	\N	1062
3927	65.00	\N	1062
3928	65.00	\N	1062
3929	65.00	\N	1062
3930	65.00	\N	1063
3931	65.00	\N	1063
3932	65.00	\N	1063
3933	65.00	\N	1063
3934	65.00	\N	1063
3935	65.00	\N	1063
3936	65.00	\N	1064
3937	65.00	\N	1064
3938	65.00	\N	1064
3939	65.00	\N	1065
3940	65.00	\N	1065
3941	65.00	\N	1065
3942	65.00	\N	1065
3943	65.00	\N	1065
3944	65.00	\N	1065
3945	65.00	\N	1066
3946	65.00	\N	1066
3947	65.00	\N	1066
3948	65.00	\N	1067
3949	65.00	\N	1067
3950	65.00	\N	1067
3951	65.00	\N	1067
3952	65.00	\N	1068
3953	65.00	\N	1068
3954	65.00	\N	1068
3955	65.00	\N	1068
3956	65.00	\N	1068
3957	65.00	\N	1069
3958	65.00	\N	1069
3959	65.00	\N	1070
3960	65.00	\N	1070
3961	65.00	\N	1070
3962	65.00	\N	1070
3963	65.00	\N	1070
3964	65.00	\N	1071
3965	65.00	\N	1071
3966	65.00	\N	1071
3967	65.00	\N	1071
3968	65.00	\N	1072
3969	65.00	\N	1072
3970	65.00	\N	1072
3971	65.00	\N	1072
3972	35.00	\N	1073
3973	35.00	\N	1073
3974	35.00	\N	1074
3975	35.00	\N	1074
3976	35.00	\N	1074
3977	35.00	\N	1074
3978	35.00	\N	1074
3979	35.00	\N	1074
3980	35.00	\N	1075
3981	35.00	\N	1075
3982	35.00	\N	1075
3983	35.00	\N	1075
3984	35.00	\N	1075
3985	35.00	\N	1075
3986	35.00	\N	1076
3987	35.00	\N	1076
3988	35.00	\N	1076
3989	35.00	\N	1077
3990	35.00	\N	1077
3991	35.00	\N	1078
3992	35.00	\N	1078
3993	35.00	\N	1079
3994	35.00	\N	1079
3995	35.00	\N	1080
3996	35.00	\N	1080
3997	35.00	\N	1081
3998	35.00	\N	1081
3999	35.00	\N	1081
4000	35.00	\N	1081
4001	35.00	2026-07-21 20:31:57	1082
4002	35.00	\N	1082
4003	35.00	\N	1082
4004	35.00	\N	1082
4005	35.00	\N	1082
4006	35.00	\N	1082
4007	35.00	\N	1083
4008	35.00	\N	1083
4009	35.00	\N	1083
4010	35.00	\N	1084
4011	35.00	\N	1084
4012	35.00	\N	1084
4013	35.00	\N	1084
4014	35.00	\N	1085
4015	35.00	\N	1085
4016	35.00	\N	1086
4017	35.00	\N	1086
4018	35.00	2026-07-02 02:00:00	1087
4019	35.00	\N	1087
4020	35.00	\N	1087
4021	35.00	\N	1087
4022	35.00	\N	1087
4023	35.00	\N	1088
4024	35.00	\N	1088
4025	35.00	\N	1088
4026	35.00	\N	1088
4027	35.00	\N	1089
4028	35.00	\N	1089
4029	35.00	\N	1089
4030	35.00	\N	1089
4031	35.00	\N	1090
4032	35.00	\N	1090
4033	35.00	\N	1090
4034	35.00	\N	1090
4035	35.00	\N	1090
4036	35.00	\N	1090
4037	35.00	\N	1091
4038	35.00	\N	1091
4039	35.00	\N	1091
4040	35.00	\N	1091
4041	35.00	\N	1092
4042	35.00	\N	1092
4043	35.00	\N	1092
4044	35.00	\N	1092
4045	35.00	\N	1092
4046	35.00	2026-07-12 06:00:00	1093
4047	35.00	\N	1093
4048	35.00	\N	1093
4049	35.00	\N	1094
4050	35.00	\N	1094
4051	35.00	\N	1095
4052	35.00	\N	1095
4053	35.00	\N	1095
4054	35.00	\N	1096
4055	35.00	\N	1096
4056	35.00	\N	1097
4057	35.00	\N	1097
4058	35.00	\N	1097
4059	35.00	\N	1097
4060	35.00	\N	1097
4061	35.00	\N	1097
4062	35.00	\N	1098
4063	35.00	\N	1098
4064	35.00	\N	1098
4065	35.00	\N	1098
4066	35.00	\N	1098
4067	35.00	\N	1099
4068	35.00	\N	1099
4069	35.00	\N	1100
4070	35.00	\N	1100
4071	35.00	\N	1101
4072	35.00	\N	1101
4073	35.00	\N	1101
4074	35.00	\N	1101
4075	35.00	\N	1101
4076	35.00	\N	1101
4077	35.00	\N	1102
4078	35.00	\N	1102
4079	35.00	\N	1102
4080	35.00	\N	1102
4081	35.00	\N	1103
4082	35.00	\N	1103
4083	35.00	\N	1103
4084	35.00	\N	1103
4085	35.00	\N	1103
4086	35.00	\N	1103
4087	35.00	\N	1104
4088	35.00	\N	1104
4089	35.00	\N	1104
4090	35.00	\N	1104
4091	35.00	\N	1104
4092	55.00	\N	1105
4093	55.00	\N	1105
4094	55.00	\N	1105
4095	55.00	\N	1105
4096	55.00	\N	1105
4097	55.00	\N	1106
4098	55.00	\N	1106
4099	55.00	\N	1106
4100	55.00	\N	1107
4101	55.00	\N	1107
4102	55.00	\N	1107
4103	55.00	\N	1107
4104	55.00	\N	1108
4105	55.00	\N	1108
4106	55.00	\N	1108
4107	55.00	\N	1108
4108	55.00	\N	1108
4109	55.00	\N	1109
4110	55.00	\N	1109
4111	55.00	\N	1109
4112	55.00	\N	1109
4113	55.00	\N	1110
4114	55.00	\N	1110
4115	55.00	\N	1111
4116	55.00	\N	1111
4117	55.00	\N	1111
4118	55.00	\N	1111
4119	55.00	\N	1111
4120	55.00	\N	1111
4121	55.00	\N	1112
4122	55.00	\N	1112
4123	55.00	\N	1112
4124	55.00	\N	1112
4125	55.00	\N	1112
4126	55.00	\N	1112
4127	55.00	\N	1113
4128	55.00	\N	1113
4129	55.00	\N	1113
4130	55.00	\N	1113
4131	55.00	\N	1113
4132	55.00	\N	1114
4133	55.00	\N	1114
4134	55.00	\N	1114
4135	55.00	\N	1114
4136	55.00	\N	1115
4137	55.00	\N	1115
4138	55.00	\N	1116
4139	55.00	\N	1116
4140	55.00	\N	1116
4141	55.00	\N	1116
4142	55.00	\N	1116
4143	55.00	\N	1116
4144	55.00	\N	1117
4145	55.00	\N	1117
4146	55.00	\N	1117
4147	55.00	\N	1117
4148	55.00	\N	1117
4149	55.00	\N	1117
4150	55.00	\N	1118
4151	55.00	\N	1118
4152	55.00	\N	1119
4153	55.00	\N	1119
4154	55.00	\N	1119
4155	55.00	\N	1119
4156	55.00	\N	1120
4157	55.00	\N	1120
4158	55.00	\N	1120
4159	55.00	\N	1120
4160	55.00	\N	1120
4161	55.00	\N	1121
4162	55.00	\N	1121
4163	55.00	\N	1121
4164	55.00	\N	1122
4165	55.00	\N	1122
4166	55.00	\N	1123
4167	55.00	\N	1123
4168	55.00	\N	1123
4169	55.00	\N	1123
4170	55.00	\N	1123
4171	55.00	\N	1124
4172	55.00	\N	1124
4173	55.00	\N	1124
4174	55.00	\N	1124
4175	55.00	\N	1124
4176	55.00	\N	1125
4177	55.00	\N	1125
4178	55.00	\N	1125
4179	55.00	\N	1125
4180	55.00	\N	1126
4181	55.00	\N	1126
4182	55.00	\N	1126
4183	55.00	\N	1126
4184	55.00	\N	1126
4185	55.00	\N	1127
4186	55.00	\N	1127
4187	55.00	\N	1127
4188	55.00	\N	1127
4189	55.00	\N	1127
4190	55.00	\N	1128
4191	55.00	\N	1128
4192	55.00	\N	1128
4193	55.00	\N	1128
4194	55.00	\N	1128
4195	55.00	\N	1129
4196	55.00	\N	1129
4197	55.00	\N	1129
4198	55.00	\N	1129
4199	55.00	\N	1129
4200	55.00	\N	1130
4201	55.00	\N	1130
4202	55.00	\N	1130
4203	55.00	\N	1130
4204	55.00	\N	1130
4205	55.00	\N	1130
4206	55.00	\N	1131
4207	55.00	\N	1131
4208	55.00	\N	1131
4209	55.00	\N	1131
4210	55.00	\N	1132
4211	55.00	\N	1132
4212	55.00	\N	1132
4213	55.00	\N	1133
4214	55.00	\N	1133
4215	55.00	\N	1134
4216	55.00	\N	1134
4217	55.00	\N	1134
4218	55.00	\N	1134
4219	55.00	\N	1134
4220	55.00	\N	1135
4221	55.00	\N	1135
4222	55.00	\N	1135
4223	55.00	\N	1135
4224	55.00	\N	1136
4225	55.00	\N	1136
4226	55.00	\N	1136
4227	55.00	\N	1136
4228	55.00	\N	1136
4229	55.00	\N	1136
4230	55.00	\N	1137
4231	55.00	\N	1137
4232	55.00	\N	1137
4233	55.00	\N	1138
4234	55.00	\N	1138
4235	55.00	\N	1138
4236	55.00	\N	1138
4237	55.00	\N	1138
4238	55.00	\N	1138
4239	55.00	\N	1139
4240	55.00	\N	1139
4241	55.00	\N	1140
4242	55.00	\N	1140
4243	55.00	\N	1140
4244	55.00	\N	1141
4245	55.00	\N	1141
4246	55.00	\N	1142
4247	55.00	\N	1142
4248	55.00	\N	1142
4249	55.00	\N	1142
4250	55.00	\N	1142
4251	55.00	\N	1142
4252	55.00	\N	1143
4253	55.00	\N	1143
4254	55.00	\N	1143
4255	55.00	\N	1143
4256	55.00	\N	1143
4257	55.00	\N	1143
4258	55.00	\N	1144
4259	55.00	\N	1144
4260	55.00	\N	1145
4261	55.00	\N	1145
4262	55.00	\N	1145
4263	55.00	\N	1145
4264	55.00	\N	1145
4265	55.00	\N	1146
4266	55.00	\N	1146
4267	55.00	\N	1146
4268	55.00	\N	1146
4269	55.00	\N	1147
4270	55.00	\N	1147
4271	55.00	\N	1147
4272	55.00	\N	1147
4273	55.00	\N	1147
4274	55.00	\N	1147
4275	55.00	\N	1148
4276	55.00	\N	1148
4277	55.00	\N	1148
4278	55.00	\N	1148
4279	55.00	\N	1148
4280	55.00	\N	1149
4281	55.00	\N	1149
4282	55.00	\N	1150
4283	55.00	\N	1150
4284	55.00	\N	1151
4285	55.00	\N	1151
4286	55.00	\N	1151
4287	55.00	\N	1152
4288	55.00	\N	1152
4289	55.00	\N	1152
4290	55.00	\N	1152
4291	55.00	\N	1152
4292	55.00	\N	1153
4293	55.00	\N	1153
4294	55.00	\N	1153
4295	55.00	\N	1153
4296	55.00	\N	1154
4297	55.00	\N	1154
4298	55.00	\N	1155
4299	55.00	\N	1155
4300	55.00	\N	1155
4301	55.00	\N	1156
4302	55.00	\N	1156
4303	55.00	\N	1157
4304	55.00	\N	1157
4305	55.00	\N	1157
4306	55.00	\N	1157
4307	55.00	\N	1158
4308	55.00	\N	1158
4309	55.00	\N	1158
4310	55.00	\N	1158
4311	55.00	\N	1158
4312	55.00	\N	1159
4313	55.00	\N	1159
4314	55.00	\N	1159
4315	55.00	\N	1159
4316	55.00	\N	1159
4317	55.00	\N	1160
4318	55.00	\N	1160
4319	55.00	\N	1160
4320	55.00	\N	1160
4321	55.00	\N	1160
4322	55.00	\N	1161
4323	55.00	\N	1161
4324	55.00	\N	1161
4325	55.00	\N	1161
4326	55.00	\N	1162
4327	55.00	\N	1162
4328	55.00	\N	1162
4329	55.00	\N	1163
4330	55.00	\N	1163
4331	55.00	\N	1164
4332	55.00	\N	1164
4333	55.00	\N	1164
4334	55.00	\N	1165
4335	55.00	\N	1165
4336	55.00	\N	1165
4337	55.00	\N	1165
4338	55.00	\N	1166
4339	55.00	\N	1166
4340	55.00	\N	1166
4341	55.00	\N	1166
4342	55.00	\N	1167
4343	55.00	\N	1167
4344	55.00	\N	1168
4345	55.00	\N	1168
4346	55.00	\N	1168
4347	55.00	\N	1168
4348	55.00	\N	1168
4349	55.00	\N	1168
4350	55.00	\N	1169
4351	55.00	\N	1169
4352	55.00	\N	1169
4353	55.00	\N	1169
4354	55.00	\N	1169
4355	55.00	\N	1170
4356	55.00	\N	1170
4357	55.00	\N	1170
4358	55.00	\N	1170
4359	55.00	\N	1170
4360	55.00	\N	1171
4361	55.00	\N	1171
4362	55.00	\N	1171
4363	55.00	\N	1171
4364	55.00	\N	1171
4365	55.00	\N	1172
4366	55.00	\N	1172
4367	55.00	\N	1173
4368	55.00	\N	1173
4369	55.00	\N	1173
4370	55.00	\N	1173
4371	55.00	\N	1173
4372	55.00	\N	1173
4373	55.00	\N	1174
4374	55.00	\N	1174
4375	55.00	\N	1174
4376	55.00	\N	1174
4377	55.00	\N	1174
4378	55.00	\N	1174
4379	55.00	\N	1175
4380	55.00	\N	1175
4381	55.00	\N	1175
4382	55.00	\N	1175
4383	55.00	2026-07-20 10:15:30	1175
4384	55.00	\N	1175
4385	55.00	\N	1176
4386	55.00	\N	1176
4387	55.00	\N	1177
4388	55.00	\N	1177
4389	55.00	\N	1177
4390	55.00	\N	1178
4391	55.00	\N	1178
4392	55.00	\N	1179
4393	55.00	\N	1179
4394	55.00	\N	1179
4395	55.00	\N	1179
4396	55.00	\N	1179
4397	55.00	\N	1180
4398	55.00	\N	1180
4399	55.00	\N	1180
4400	55.00	\N	1180
4401	55.00	\N	1180
4402	55.00	\N	1180
4403	55.00	\N	1181
4404	55.00	\N	1181
4405	55.00	\N	1182
4406	55.00	\N	1182
4407	55.00	\N	1182
4408	55.00	\N	1182
4409	55.00	\N	1182
4410	55.00	\N	1183
4411	55.00	\N	1183
4412	55.00	\N	1183
4413	55.00	\N	1183
4414	55.00	\N	1184
4415	55.00	\N	1184
4416	55.00	\N	1184
4417	55.00	\N	1184
4418	55.00	\N	1185
4419	55.00	\N	1185
4420	55.00	\N	1186
4421	55.00	\N	1186
4422	55.00	\N	1186
4423	55.00	\N	1186
4424	55.00	\N	1186
4425	55.00	\N	1187
4426	55.00	\N	1187
4427	55.00	\N	1187
4428	55.00	\N	1188
4429	55.00	\N	1188
4430	55.00	\N	1188
4431	55.00	\N	1188
4432	55.00	\N	1188
4433	55.00	\N	1188
4434	55.00	\N	1189
4435	55.00	\N	1189
4436	55.00	\N	1190
4437	55.00	\N	1190
4438	55.00	\N	1190
4439	55.00	\N	1190
4440	55.00	\N	1190
4441	55.00	\N	1190
4442	55.00	\N	1191
4443	55.00	\N	1191
4444	55.00	\N	1191
4445	55.00	\N	1191
4446	55.00	\N	1192
4447	55.00	\N	1192
4448	55.00	\N	1192
4449	55.00	\N	1193
4450	55.00	\N	1193
4451	55.00	\N	1193
4452	55.00	\N	1194
4453	55.00	\N	1194
4454	55.00	\N	1195
4455	55.00	2026-07-08 01:36:00	1195
4456	55.00	\N	1195
4457	55.00	\N	1195
4458	55.00	\N	1195
4459	55.00	\N	1195
4460	55.00	\N	1196
4461	55.00	\N	1196
4462	55.00	\N	1196
4463	55.00	\N	1196
4464	55.00	\N	1196
4465	55.00	\N	1196
4466	55.00	\N	1197
4467	55.00	\N	1197
4468	55.00	\N	1198
4469	55.00	\N	1198
4470	55.00	\N	1198
4471	55.00	\N	1198
4472	55.00	\N	1199
4473	55.00	\N	1199
4474	55.00	\N	1199
4475	55.00	\N	1199
4476	55.00	\N	1200
4477	55.00	\N	1200
4478	55.00	\N	1200
4479	55.00	\N	1200
4480	55.00	\N	1201
4481	55.00	\N	1201
4482	55.00	\N	1202
4483	55.00	\N	1202
4484	55.00	\N	1202
4485	55.00	\N	1202
4486	55.00	\N	1202
4487	55.00	\N	1203
4488	55.00	\N	1203
4489	55.00	\N	1203
4490	55.00	\N	1204
4491	55.00	\N	1204
4492	55.00	\N	1204
4493	55.00	\N	1205
4494	55.00	\N	1205
4495	55.00	\N	1205
4496	55.00	\N	1206
4497	55.00	\N	1206
4498	55.00	\N	1206
4499	55.00	\N	1206
4500	55.00	\N	1207
4501	55.00	\N	1207
4502	55.00	\N	1208
4503	55.00	\N	1208
4504	55.00	\N	1208
4505	55.00	\N	1208
4506	55.00	\N	1208
4507	55.00	\N	1209
4508	55.00	\N	1209
4509	55.00	\N	1209
4510	55.00	\N	1209
4511	55.00	\N	1209
4512	55.00	\N	1210
4513	55.00	\N	1210
4514	55.00	\N	1211
4515	55.00	\N	1211
4516	55.00	\N	1211
4517	55.00	\N	1211
4518	55.00	\N	1212
4519	55.00	\N	1212
4520	55.00	\N	1212
4521	55.00	\N	1213
4522	55.00	\N	1213
4523	55.00	\N	1213
4524	55.00	\N	1213
4525	55.00	\N	1213
4526	55.00	\N	1214
4527	55.00	\N	1214
4528	55.00	\N	1214
4529	55.00	\N	1215
4530	55.00	\N	1215
4531	55.00	\N	1215
4532	55.00	\N	1215
4533	55.00	\N	1215
4534	55.00	\N	1215
4535	55.00	\N	1216
4536	55.00	\N	1216
4537	55.00	\N	1216
4538	55.00	\N	1216
4539	55.00	\N	1216
4540	55.00	\N	1217
4541	55.00	\N	1217
4542	55.00	\N	1218
4543	55.00	\N	1218
4544	55.00	\N	1218
4545	55.00	\N	1218
4546	55.00	\N	1219
4547	55.00	\N	1219
4548	55.00	\N	1219
4549	55.00	\N	1219
4550	55.00	\N	1220
4551	55.00	\N	1220
4552	55.00	\N	1220
4553	55.00	\N	1220
4554	55.00	\N	1220
4555	55.00	\N	1221
4556	55.00	\N	1221
4557	55.00	\N	1221
4558	55.00	\N	1221
4559	55.00	\N	1221
4560	55.00	\N	1222
4561	55.00	\N	1222
4562	55.00	\N	1222
4563	55.00	\N	1222
4564	55.00	\N	1222
4565	55.00	\N	1222
4566	55.00	\N	1223
4567	55.00	\N	1223
4568	55.00	\N	1223
4569	55.00	\N	1223
4570	55.00	\N	1224
4571	55.00	\N	1224
4572	55.00	\N	1224
4573	55.00	\N	1225
4574	55.00	\N	1225
4575	55.00	\N	1225
4576	55.00	\N	1226
4577	55.00	\N	1226
4578	55.00	\N	1226
4579	55.00	\N	1226
4580	55.00	\N	1226
4581	55.00	\N	1226
4582	55.00	\N	1227
4583	55.00	\N	1227
4584	55.00	\N	1227
4585	55.00	\N	1227
4586	55.00	\N	1227
4587	55.00	\N	1228
4588	55.00	\N	1228
4589	55.00	\N	1228
4590	55.00	\N	1228
4591	55.00	\N	1229
4592	37.00	\N	1230
4593	82.00	\N	1230
4594	37.00	\N	1230
4595	37.00	\N	1230
4596	37.00	\N	1230
4597	37.00	\N	1231
4598	82.00	\N	1231
4599	82.00	\N	1231
4600	82.00	\N	1231
4601	82.00	\N	1232
4602	82.00	\N	1232
4603	82.00	\N	1232
4604	82.00	\N	1232
4605	37.00	\N	1232
4606	82.00	\N	1232
4607	82.00	\N	1233
4608	82.00	\N	1233
4609	82.00	\N	1233
4610	82.00	\N	1233
4611	82.00	\N	1233
4612	82.00	\N	1233
4613	37.00	\N	1233
4614	37.00	\N	1234
4615	82.00	\N	1234
4616	82.00	\N	1234
4617	82.00	\N	1234
4618	37.00	\N	1234
4619	82.00	\N	1235
4620	82.00	\N	1235
4621	37.00	\N	1235
4622	82.00	\N	1235
4623	82.00	\N	1235
4624	82.00	\N	1235
4625	82.00	\N	1236
4626	82.00	\N	1236
4627	82.00	\N	1236
4628	82.00	\N	1236
4629	82.00	\N	1237
4630	82.00	\N	1237
4631	37.00	\N	1237
4632	82.00	\N	1237
4633	82.00	\N	1237
4634	82.00	\N	1237
4635	37.00	\N	1237
4636	82.00	\N	1238
4637	82.00	\N	1238
4638	82.00	\N	1238
4639	37.00	\N	1238
4640	82.00	\N	1238
4641	82.00	\N	1238
4642	82.00	\N	1238
4643	37.00	\N	1238
4644	82.00	\N	1239
4645	82.00	\N	1239
4646	82.00	\N	1239
4647	82.00	\N	1239
4648	82.00	\N	1239
4649	82.00	\N	1239
4650	82.00	\N	1240
